horodatage_detection_utc,latitude,longitude,puissance_frp_megawatts,satellite,jour_nuit
2026-07-24T01:34:00.000Z,44.86943,-1.10262,67.28,N21,N
2026-07-24T01:34:00.000Z,44.86989,-1.10801,67.28,N21,N
2026-07-24T01:34:00.000Z,44.87035,-1.11342,268.98,N21,N
2026-07-24T01:34:00.000Z,44.87127,-1.12425,118.88,N21,N
2026-07-24T01:34:00.000Z,44.87131,-1.07499,7.4,N21,N
2026-07-24T01:34:00.000Z,44.87132,-1.02604,1.93,N21,N
2026-07-24T01:34:00.000Z,44.87173,-1.12967,118.88,N21,N
2026-07-24T01:34:00.000Z,44.87177,-1.08038,3.25,N21,N
2026-07-24T01:34:00.000Z,44.87178,-1.03138,1.93,N21,N
2026-07-24T01:34:00.000Z,44.87219,-1.13509,1.79,N21,N
2026-07-24T01:34:00.000Z,44.87225,-1.03672,5.12,N21,N
2026-07-24T01:34:00.000Z,44.87265,-1.14048,1.79,N21,N
2026-07-24T01:34:00.000Z,44.87315,-1.09653,13.19,N21,N
2026-07-24T01:34:00.000Z,44.87361,-1.10191,67.28,N21,N
2026-07-24T01:34:00.000Z,44.87407,-1.1073,67.28,N21,N
2026-07-24T01:34:00.000Z,44.87453,-1.11271,268.98,N21,N
2026-07-24T01:34:00.000Z,44.87499,-1.11813,268.98,N21,N
2026-07-24T01:34:00.000Z,44.87545,-1.12355,118.88,N21,N
2026-07-24T01:34:00.000Z,44.87548,-1.07429,6.24,N21,N
2026-07-24T01:34:00.000Z,44.87549,-1.02534,1.93,N21,N
2026-07-24T01:34:00.000Z,44.87592,-1.12897,118.88,N21,N
2026-07-24T01:34:00.000Z,44.87594,-1.07968,24.87,N21,N
2026-07-24T01:34:00.000Z,44.87595,-1.03068,1.93,N21,N
2026-07-24T01:34:00.000Z,44.87637,-1.13439,1.79,N21,N
2026-07-24T01:34:00.000Z,44.8764,-1.08507,24.87,N21,N
2026-07-24T01:34:00.000Z,44.87687,-1.09045,268.42,N21,N
2026-07-24T01:34:00.000Z,44.87732,-1.09582,268.42,N21,N
2026-07-24T01:34:00.000Z,44.87778,-1.10121,169.14,N21,N
2026-07-24T01:34:00.000Z,44.87825,-1.10661,169.14,N21,N
2026-07-24T01:34:00.000Z,44.87871,-1.11202,3.82,N21,N
2026-07-24T01:34:00.000Z,44.87917,-1.11743,3.82,N21,N
2026-07-24T01:34:00.000Z,44.87918,-1.06821,6.24,N21,N
2026-07-24T01:34:00.000Z,44.87963,-1.12284,1.53,N21,N
2026-07-24T01:34:00.000Z,44.87965,-1.07358,6.24,N21,N
2026-07-24T01:34:00.000Z,44.87965,-1.02464,3.06,N21,N
2026-07-24T01:34:00.000Z,44.8801,-1.12827,1.53,N21,N
2026-07-24T01:34:00.000Z,44.88012,-1.07897,24.87,N21,N
2026-07-24T01:34:00.000Z,44.88058,-1.08436,24.87,N21,N
2026-07-24T01:34:00.000Z,44.88196,-1.10051,169.14,N21,N
2026-07-24T01:34:00.000Z,44.88243,-1.10591,169.14,N21,N
2026-07-24T01:34:00.000Z,44.88288,-1.01324,1.18,N21,N
2026-07-24T01:34:00.000Z,44.88289,-1.11132,3.82,N21,N
2026-07-24T01:34:00.000Z,44.88289,-1.06213,4.34,N21,N
2026-07-24T01:34:00.000Z,44.88335,-1.11672,3.82,N21,N
2026-07-24T01:34:00.000Z,44.88335,-1.01858,1.18,N21,N
2026-07-24T01:34:00.000Z,44.88336,-1.0675,29.77,N21,N
2026-07-24T01:34:00.000Z,44.88381,-1.02393,3.06,N21,N
2026-07-24T01:34:00.000Z,44.88382,-1.07286,29.77,N21,N
2026-07-24T01:34:00.000Z,44.88428,-1.07823,246.53,N21,N
2026-07-24T01:34:00.000Z,44.88475,-1.08364,246.53,N21,N
2026-07-24T01:34:00.000Z,44.88568,-1.09442,158.49,N21,N
2026-07-24T01:34:00.000Z,44.88614,-1.0998,2.76,N21,N
2026-07-24T01:34:00.000Z,44.8866,-1.05608,4.34,N21,N
2026-07-24T01:34:00.000Z,44.88661,-1.10521,2.76,N21,N
2026-07-24T01:34:00.000Z,44.88704,-1.01255,6.64,N21,N
2026-07-24T01:34:00.000Z,44.88707,-1.06143,4.34,N21,N
2026-07-24T01:34:00.000Z,44.88751,-1.01787,6.64,N21,N
2026-07-24T01:34:00.000Z,44.88753,-1.06678,29.77,N21,N
2026-07-24T01:34:00.000Z,44.88797,-1.02321,4.77,N21,N
2026-07-24T01:34:00.000Z,44.88799,-1.07214,29.77,N21,N
2026-07-24T01:34:00.000Z,44.88845,-1.07751,246.53,N21,N
2026-07-24T01:34:00.000Z,44.88939,-1.08835,158.49,N21,N
2026-07-24T01:34:00.000Z,44.88985,-1.09372,158.49,N21,N
2026-07-24T01:34:00.000Z,44.89032,-1.09911,2.76,N21,N
2026-07-24T01:34:00.000Z,44.89074,-1.00649,19.5,N21,N
2026-07-24T01:34:00.000Z,44.89077,-1.05537,4.33,N21,N
2026-07-24T01:34:00.000Z,44.8912,-1.01183,6.64,N21,N
2026-07-24T01:34:00.000Z,44.89124,-1.06073,4.33,N21,N
2026-07-24T01:34:00.000Z,44.89167,-1.01715,6.64,N21,N
2026-07-24T01:34:00.000Z,44.8917,-1.06608,124.09,N21,N
2026-07-24T01:34:00.000Z,44.89216,-1.07144,124.09,N21,N
2026-07-24T01:34:00.000Z,44.8931,-1.08224,182.35,N21,N
2026-07-24T01:34:00.000Z,44.89357,-1.08765,1.34,N21,N
2026-07-24T01:34:00.000Z,44.89403,-1.09303,1.34,N21,N
2026-07-24T01:34:00.000Z,44.89489,-1.00578,11.36,N21,N
2026-07-24T01:34:00.000Z,44.89494,-1.05465,4.33,N21,N
2026-07-24T01:34:00.000Z,44.89536,-1.01111,14.34,N21,N
2026-07-24T01:34:00.000Z,44.89541,-1.06002,4.33,N21,N
2026-07-24T01:34:00.000Z,44.89583,-1.01644,14.34,N21,N
2026-07-24T01:34:00.000Z,44.89587,-1.06538,124.09,N21,N
2026-07-24T01:34:00.000Z,44.89629,-1.02177,3.33,N21,N
2026-07-24T01:34:00.000Z,44.89681,-1.07612,182.35,N21,N
2026-07-24T01:34:00.000Z,44.89727,-1.08154,182.35,N21,N
2026-07-24T01:34:00.000Z,44.89774,-1.08695,1.34,N21,N
2026-07-24T01:34:00.000Z,44.89911,-1.05396,13.65,N21,N
2026-07-24T01:34:00.000Z,44.89952,-1.01041,14.34,N21,N
2026-07-24T01:34:00.000Z,44.89958,-1.05933,13.65,N21,N
2026-07-24T01:34:00.000Z,44.89999,-1.01574,14.34,N21,N
2026-07-24T01:34:00.000Z,44.90004,-1.06468,23.64,N21,N
2026-07-24T01:34:00.000Z,44.90051,-1.07003,23.64,N21,N
2026-07-24T01:34:00.000Z,44.90098,-1.07542,0.66,N21,N
2026-07-24T01:34:00.000Z,44.90145,-1.08083,0.66,N21,N
2026-07-24T01:34:00.000Z,44.90234,-1.04254,7.07,N21,N
2026-07-24T01:34:00.000Z,44.90281,-1.0479,7.07,N21,N
2026-07-24T01:34:00.000Z,44.90328,-1.05327,13.65,N21,N
2026-07-24T01:34:00.000Z,44.90375,-1.05862,13.65,N21,N
2026-07-24T01:34:00.000Z,44.90462,-1.02039,1.18,N21,N
2026-07-24T01:34:00.000Z,44.90469,-1.06936,23.64,N21,N
2026-07-24T01:34:00.000Z,44.90516,-1.07474,0.66,N21,N
2026-07-24T01:34:00.000Z,44.90698,-1.04721,14.69,N21,N
2026-07-24T01:34:00.000Z,44.90745,-1.05258,11.99,N21,N
2026-07-24T02:11:00.000Z,44.36427,-1.1629,28.72,N,N
2026-07-24T02:11:00.000Z,44.36616,-1.15221,44.23,N,N
2026-07-24T02:11:00.000Z,44.36687,-1.15708,44.23,N,N
2026-07-24T02:11:00.000Z,44.36759,-1.16194,28.72,N,N
2026-07-24T02:11:00.000Z,44.36876,-1.14639,17.57,N,N
2026-07-24T02:11:00.000Z,44.36947,-1.15126,38.05,N,N
2026-07-24T02:11:00.000Z,44.37018,-1.15612,38.05,N,N
2026-07-24T02:11:00.000Z,44.37064,-1.13572,3.34,N,N
2026-07-24T02:11:00.000Z,44.3709,-1.16099,43.51,N,N
2026-07-24T02:11:00.000Z,44.37135,-1.14058,17.57,N,N
2026-07-24T02:11:00.000Z,44.37161,-1.16586,43.51,N,N
2026-07-24T02:11:00.000Z,44.37207,-1.14544,17.57,N,N
2026-07-24T02:11:00.000Z,44.37232,-1.17073,15.34,N,N
2026-07-24T02:11:00.000Z,44.37278,-1.15031,38.05,N,N
2026-07-24T02:11:00.000Z,44.37323,-1.1299,17.26,N,N
2026-07-24T02:11:00.000Z,44.3735,-1.15517,38.05,N,N
2026-07-24T02:11:00.000Z,44.37395,-1.13476,17.26,N,N
2026-07-24T02:11:00.000Z,44.37421,-1.16004,43.51,N,N
2026-07-24T02:11:00.000Z,44.37466,-1.13963,21.56,N,N
2026-07-24T02:11:00.000Z,44.37492,-1.16491,43.51,N,N
2026-07-24T02:11:00.000Z,44.37538,-1.14449,21.56,N,N
2026-07-24T02:11:00.000Z,44.37564,-1.16978,15.34,N,N
2026-07-24T02:11:00.000Z,44.37583,-1.12408,28.66,N,N
2026-07-24T02:11:00.000Z,44.37609,-1.14936,26.81,N,N
2026-07-24T02:11:00.000Z,44.37635,-1.17465,15.34,N,N
2026-07-24T02:11:00.000Z,44.37654,-1.12895,17.26,N,N
2026-07-24T02:11:00.000Z,44.3768,-1.15422,26.81,N,N
2026-07-24T02:11:00.000Z,44.37725,-1.13381,17.26,N,N
2026-07-24T02:11:00.000Z,44.37752,-1.15909,34.15,N,N
2026-07-24T02:11:00.000Z,44.37797,-1.13868,21.56,N,N
2026-07-24T02:11:00.000Z,44.37823,-1.16396,34.15,N,N
2026-07-24T02:11:00.000Z,44.37842,-1.11827,27.71,N,N
2026-07-24T02:11:00.000Z,44.37868,-1.14354,21.56,N,N
2026-07-24T02:11:00.000Z,44.37895,-1.16883,12.66,N,N
2026-07-24T02:11:00.000Z,44.37914,-1.12313,27.71,N,N
2026-07-24T02:11:00.000Z,44.3794,-1.14841,26.81,N,N
2026-07-24T02:11:00.000Z,44.37967,-1.1737,12.66,N,N
2026-07-24T02:11:00.000Z,44.37985,-1.12799,17.98,N,N
2026-07-24T02:11:00.000Z,44.38012,-1.15327,26.81,N,N
2026-07-24T02:11:00.000Z,44.38057,-1.13286,17.98,N,N
2026-07-24T02:11:00.000Z,44.38083,-1.15814,34.15,N,N
2026-07-24T02:11:00.000Z,44.38128,-1.13773,15.93,N,N
2026-07-24T02:11:00.000Z,44.38155,-1.16301,34.15,N,N
2026-07-24T02:11:00.000Z,44.38173,-1.11732,27.71,N,N
2026-07-24T02:11:00.000Z,44.382,-1.14259,15.93,N,N
2026-07-24T02:11:00.000Z,44.38245,-1.12218,27.71,N,N
2026-07-24T02:11:00.000Z,44.38271,-1.14746,35.08,N,N
2026-07-24T02:11:00.000Z,44.38316,-1.12704,17.98,N,N
2026-07-24T02:11:00.000Z,44.38343,-1.15232,35.08,N,N
2026-07-24T02:11:00.000Z,44.38388,-1.13191,17.98,N,N
2026-07-24T02:11:00.000Z,44.38414,-1.15719,31.15,N,N
2026-07-24T02:11:00.000Z,44.38432,-1.1115,15.52,N,N
2026-07-24T02:11:00.000Z,44.38459,-1.13677,15.93,N,N
2026-07-24T02:11:00.000Z,44.38504,-1.11637,31.52,N,N
2026-07-24T02:11:00.000Z,44.38531,-1.14164,15.93,N,N
2026-07-24T02:11:00.000Z,44.38576,-1.12123,31.52,N,N
2026-07-24T02:11:00.000Z,44.38602,-1.14651,35.08,N,N
2026-07-24T02:11:00.000Z,44.38647,-1.12609,17.06,N,N
2026-07-24T02:11:00.000Z,44.38674,-1.15137,35.08,N,N
2026-07-24T02:11:00.000Z,44.38719,-1.13096,17.06,N,N
2026-07-24T02:11:00.000Z,44.38763,-1.11055,15.52,N,N
2026-07-24T02:11:00.000Z,44.38791,-1.13582,20.81,N,N
2026-07-24T02:11:00.000Z,44.38835,-1.11542,31.52,N,N
2026-07-24T02:11:00.000Z,44.38862,-1.14069,20.81,N,N
2026-07-24T02:11:00.000Z,44.38907,-1.12028,31.52,N,N
2026-07-24T02:11:00.000Z,44.38934,-1.14555,28.15,N,N
2026-07-24T02:11:00.000Z,44.38979,-1.12514,17.06,N,N
2026-07-24T02:11:00.000Z,44.39005,-1.15043,28.15,N,N
2026-07-24T02:11:00.000Z,44.3905,-1.13001,17.06,N,N
2026-07-24T02:11:00.000Z,44.39094,-1.1096,7.93,N,N
2026-07-24T02:11:00.000Z,44.39122,-1.13487,20.81,N,N
2026-07-24T02:11:00.000Z,44.39166,-1.11446,13.83,N,N
2026-07-24T02:11:00.000Z,44.39193,-1.13974,20.81,N,N
2026-07-24T02:11:00.000Z,44.39237,-1.11933,13.83,N,N
2026-07-24T02:11:00.000Z,44.39265,-1.14461,28.15,N,N
2026-07-24T02:11:00.000Z,44.39309,-1.12419,21.92,N,N
2026-07-24T02:11:00.000Z,44.39336,-1.14948,28.15,N,N
2026-07-24T02:11:00.000Z,44.39354,-1.10378,7.93,N,N
2026-07-24T02:11:00.000Z,44.39381,-1.12905,21.92,N,N
2026-07-24T02:11:00.000Z,44.39408,-1.15435,2.19,N,N
2026-07-24T02:11:00.000Z,44.39425,-1.10865,7.93,N,N
2026-07-24T02:11:00.000Z,44.39452,-1.13392,17.15,N,N
2026-07-24T02:11:00.000Z,44.39497,-1.11351,13.83,N,N
2026-07-24T02:11:00.000Z,44.39524,-1.13879,17.15,N,N
2026-07-24T02:11:00.000Z,44.39569,-1.11838,13.83,N,N
2026-07-24T02:11:00.000Z,44.39596,-1.14366,22.29,N,N
2026-07-24T02:11:00.000Z,44.3964,-1.12324,21.92,N,N
2026-07-24T02:11:00.000Z,44.39668,-1.14852,22.29,N,N
2026-07-24T02:11:00.000Z,44.39684,-1.10283,5.98,N,N
2026-07-24T02:11:00.000Z,44.39712,-1.1281,21.92,N,N
2026-07-24T02:11:00.000Z,44.39739,-1.1534,3.12,N,N
2026-07-24T02:11:00.000Z,44.39756,-1.1077,5.98,N,N
2026-07-24T02:11:00.000Z,44.39783,-1.13297,17.15,N,N
2026-07-24T02:11:00.000Z,44.39828,-1.11256,6.37,N,N
2026-07-24T02:11:00.000Z,44.39855,-1.13784,17.15,N,N
2026-07-24T02:11:00.000Z,44.39899,-1.11742,6.37,N,N
2026-07-24T02:11:00.000Z,44.39927,-1.14271,22.29,N,N
2026-07-24T02:11:00.000Z,44.39971,-1.12229,7.36,N,N
2026-07-24T02:11:00.000Z,44.39999,-1.14758,22.29,N,N
2026-07-24T02:11:00.000Z,44.40043,-1.12715,7.36,N,N
2026-07-24T02:11:00.000Z,44.4007,-1.15245,3.12,N,N
2026-07-24T02:11:00.000Z,44.40087,-1.10675,5.98,N,N
2026-07-24T02:11:00.000Z,44.40115,-1.13202,17.47,N,N
2026-07-24T02:11:00.000Z,44.40159,-1.11161,6.37,N,N
2026-07-24T02:11:00.000Z,44.40186,-1.13689,17.47,N,N
2026-07-24T02:11:00.000Z,44.40231,-1.11647,6.37,N,N
2026-07-24T02:11:00.000Z,44.40258,-1.14176,26.13,N,N
2026-07-24T02:11:00.000Z,44.40303,-1.12134,7.36,N,N
2026-07-24T02:11:00.000Z,44.40329,-1.14663,26.13,N,N
2026-07-24T02:11:00.000Z,44.40374,-1.1262,7.36,N,N
2026-07-24T02:11:00.000Z,44.40401,-1.1515,4.89,N,N
2026-07-24T02:11:00.000Z,44.40418,-1.1058,12.72,N,N
2026-07-24T02:11:00.000Z,44.40446,-1.13107,17.47,N,N
2026-07-24T02:11:00.000Z,44.4049,-1.11066,15.4,N,N
2026-07-24T02:11:00.000Z,44.40517,-1.13594,17.47,N,N
2026-07-24T02:11:00.000Z,44.40562,-1.11552,15.4,N,N
2026-07-24T02:11:00.000Z,44.40589,-1.14081,26.13,N,N
2026-07-24T02:11:00.000Z,44.40633,-1.12039,7.81,N,N
2026-07-24T02:11:00.000Z,44.40661,-1.14568,26.13,N,N
2026-07-24T02:11:00.000Z,44.40705,-1.12525,7.81,N,N
2026-07-24T02:11:00.000Z,44.40733,-1.15055,4.89,N,N
2026-07-24T02:11:00.000Z,44.40749,-1.10485,12.72,N,N
2026-07-24T02:11:00.000Z,44.40777,-1.13012,18.22,N,N
2026-07-24T02:11:00.000Z,44.40821,-1.10971,15.4,N,N
2026-07-24T02:11:00.000Z,44.40849,-1.13499,18.22,N,N
2026-07-24T02:11:00.000Z,44.40893,-1.11457,15.4,N,N
2026-07-24T02:11:00.000Z,44.4092,-1.13986,17.23,N,N
2026-07-24T02:11:00.000Z,44.40965,-1.11944,7.81,N,N
2026-07-24T02:11:00.000Z,44.40992,-1.14473,17.23,N,N
2026-07-24T02:11:00.000Z,44.41037,-1.12431,7.81,N,N
2026-07-24T02:11:00.000Z,44.4108,-1.1039,44.68,N,N
2026-07-24T02:11:00.000Z,44.41108,-1.12917,18.22,N,N
2026-07-24T02:11:00.000Z,44.41152,-1.10876,54.97,N,N
2026-07-24T02:11:00.000Z,44.4118,-1.13404,18.22,N,N
2026-07-24T02:11:00.000Z,44.41224,-1.11362,54.97,N,N
2026-07-24T02:11:00.000Z,44.41252,-1.13891,17.23,N,N
2026-07-24T02:11:00.000Z,44.41296,-1.11849,9.8,N,N
2026-07-24T02:11:00.000Z,44.41323,-1.14378,17.23,N,N
2026-07-24T02:11:00.000Z,44.41367,-1.12336,9.8,N,N
2026-07-24T02:11:00.000Z,44.41395,-1.14865,37.56,N,N
2026-07-24T02:11:00.000Z,44.41411,-1.10295,44.68,N,N
2026-07-24T02:11:00.000Z,44.41439,-1.12822,13.72,N,N
2026-07-24T02:11:00.000Z,44.41483,-1.10781,54.97,N,N
2026-07-24T02:11:00.000Z,44.41511,-1.13309,13.72,N,N
2026-07-24T02:11:00.000Z,44.41555,-1.11267,54.97,N,N
2026-07-24T02:11:00.000Z,44.41583,-1.13796,17.02,N,N
2026-07-24T02:11:00.000Z,44.41626,-1.11754,9.8,N,N
2026-07-24T02:11:00.000Z,44.41655,-1.14284,17.02,N,N
2026-07-24T02:11:00.000Z,44.41699,-1.12241,9.8,N,N
2026-07-24T02:11:00.000Z,44.41726,-1.14771,19.39,N,N
2026-07-24T02:11:00.000Z,44.41742,-1.10199,0.98,N,N
2026-07-24T02:11:00.000Z,44.41771,-1.12728,13.72,N,N
2026-07-24T02:11:00.000Z,44.41814,-1.10686,11.9,N,N
2026-07-24T02:11:00.000Z,44.41842,-1.13215,13.72,N,N
2026-07-24T02:11:00.000Z,44.41885,-1.11172,11.9,N,N
2026-07-24T02:11:00.000Z,44.41914,-1.13702,17.02,N,N
2026-07-24T02:11:00.000Z,44.41957,-1.11659,7.82,N,N
2026-07-24T02:11:00.000Z,44.41986,-1.14189,17.02,N,N
2026-07-24T02:11:00.000Z,44.4203,-1.12146,7.82,N,N
2026-07-24T02:11:00.000Z,44.42101,-1.12633,16.19,N,N
2026-07-24T02:11:00.000Z,44.42173,-1.1312,16.19,N,N
2026-07-24T02:11:00.000Z,44.42217,-1.11077,11.9,N,N
2026-07-24T02:11:00.000Z,44.42245,-1.13607,26.77,N,N
2026-07-24T02:11:00.000Z,44.42289,-1.11564,7.82,N,N
2026-07-24T02:11:00.000Z,44.42361,-1.12051,7.82,N,N
2026-07-24T02:11:00.000Z,44.42432,-1.12538,16.19,N,N
2026-07-24T02:11:00.000Z,44.42504,-1.13025,16.19,N,N
2026-07-24T02:11:00.000Z,44.42548,-1.10982,9.1,N,N
2026-07-24T02:11:00.000Z,44.42576,-1.13512,26.77,N,N
2026-07-24T02:11:00.000Z,44.4262,-1.11469,17.48,N,N
2026-07-24T02:11:00.000Z,44.42692,-1.11956,17.48,N,N
2026-07-24T02:11:00.000Z,44.4272,-1.14486,55.56,N,N
2026-07-24T02:11:00.000Z,44.42764,-1.12443,25.7,N,N
2026-07-24T02:11:00.000Z,44.42836,-1.1293,25.7,N,N
2026-07-24T02:11:00.000Z,44.42907,-1.13417,29.33,N,N
2026-07-24T02:11:00.000Z,44.4295,-1.11374,17.48,N,N
2026-07-24T02:11:00.000Z,44.42979,-1.13904,29.33,N,N
2026-07-24T02:11:00.000Z,44.43022,-1.11861,17.48,N,N
2026-07-24T02:11:00.000Z,44.43051,-1.14391,12.24,N,N
2026-07-24T02:11:00.000Z,44.43095,-1.12348,25.7,N,N
2026-07-24T02:11:00.000Z,44.43167,-1.12835,25.7,N,N
2026-07-24T02:11:00.000Z,44.43238,-1.13322,29.33,N,N
2026-07-24T02:11:00.000Z,44.43282,-1.11279,8.63,N,N
2026-07-24T02:11:00.000Z,44.4331,-1.13809,29.33,N,N
2026-07-24T02:11:00.000Z,44.43354,-1.11766,8.63,N,N
2026-07-24T02:11:00.000Z,44.43426,-1.12253,16.58,N,N
2026-07-24T02:11:00.000Z,44.43498,-1.1274,16.58,N,N
2026-07-24T02:11:00.000Z,44.4357,-1.13227,13.0,N,N
2026-07-24T02:11:00.000Z,44.43684,-1.11671,8.63,N,N
2026-07-24T02:11:00.000Z,44.43756,-1.12158,16.58,N,N
2026-07-24T02:11:00.000Z,44.43829,-1.12645,16.58,N,N
2026-07-24T02:11:00.000Z,44.44088,-1.12063,7.66,N,N
2026-07-24T02:11:00.000Z,44.4416,-1.1255,7.66,N,N
2026-07-24T02:11:00.000Z,44.44419,-1.11968,7.66,N,N
2026-07-24T02:11:00.000Z,44.78143,-1.22154,1.41,N,N
2026-07-24T02:11:00.000Z,44.78214,-1.22647,8.78,N,N
2026-07-24T02:11:00.000Z,44.78287,-1.23141,8.78,N,N
2026-07-24T02:11:00.000Z,44.78358,-1.23635,3.94,N,N
2026-07-24T02:11:00.000Z,44.78403,-1.21565,1.41,N,N
2026-07-24T02:11:00.000Z,44.7846,-1.13686,15.27,N,N
2026-07-24T02:11:00.000Z,44.78474,-1.22058,1.41,N,N
2026-07-24T02:11:00.000Z,44.78531,-1.14178,15.27,N,N
2026-07-24T02:11:00.000Z,44.78547,-1.22552,8.78,N,N
2026-07-24T02:11:00.000Z,44.7859,-1.20484,12.53,N,N
2026-07-24T02:11:00.000Z,44.78619,-1.23046,8.78,N,N
2026-07-24T02:11:00.000Z,44.78648,-1.12606,48.37,N,N
2026-07-24T02:11:00.000Z,44.78662,-1.20976,12.53,N,N
2026-07-24T02:11:00.000Z,44.78674,-1.15163,6.25,N,N
2026-07-24T02:11:00.000Z,44.78691,-1.23539,3.94,N,N
2026-07-24T02:11:00.000Z,44.7872,-1.13098,48.37,N,N
2026-07-24T02:11:00.000Z,44.78734,-1.2147,69.13,N,N
2026-07-24T02:11:00.000Z,44.78763,-1.24033,3.94,N,N
2026-07-24T02:11:00.000Z,44.78791,-1.1359,54.26,N,N
2026-07-24T02:11:00.000Z,44.78807,-1.21963,69.13,N,N
2026-07-24T02:11:00.000Z,44.78841,-1.18702,13.53,N,N
2026-07-24T02:11:00.000Z,44.78851,-1.19897,4.63,N,N
2026-07-24T02:11:00.000Z,44.78863,-1.14082,54.26,N,N
2026-07-24T02:11:00.000Z,44.78879,-1.22457,572.07,N,N
2026-07-24T02:11:00.000Z,44.78908,-1.12018,2.29,N,N
2026-07-24T02:11:00.000Z,44.78912,-1.19195,13.53,N,N
2026-07-24T02:11:00.000Z,44.78923,-1.20389,12.53,N,N
2026-07-24T02:11:00.000Z,44.78979,-1.1251,48.37,N,N
2026-07-24T02:11:00.000Z,44.78983,-1.19688,14.44,N,N
2026-07-24T02:11:00.000Z,44.78995,-1.20881,12.53,N,N
2026-07-24T02:11:00.000Z,44.79005,-1.15067,2.6,N,N
2026-07-24T02:11:00.000Z,44.79051,-1.13002,48.37,N,N
2026-07-24T02:11:00.000Z,44.79054,-1.2018,14.44,N,N
2026-07-24T02:11:00.000Z,44.79066,-1.21374,69.13,N,N
2026-07-24T02:11:00.000Z,44.79102,-1.18115,7.02,N,N
2026-07-24T02:11:00.000Z,44.79123,-1.13494,54.26,N,N
2026-07-24T02:11:00.000Z,44.79126,-1.20673,114.15,N,N
2026-07-24T02:11:00.000Z,44.79139,-1.21868,69.13,N,N
2026-07-24T02:11:00.000Z,44.79173,-1.18607,13.53,N,N
2026-07-24T02:11:00.000Z,44.79195,-1.13987,54.26,N,N
2026-07-24T02:11:00.000Z,44.79197,-1.21165,114.15,N,N
2026-07-24T02:11:00.000Z,44.7924,-1.11922,22.34,N,N
2026-07-24T02:11:00.000Z,44.79244,-1.191,13.53,N,N
2026-07-24T02:11:00.000Z,44.79268,-1.21659,0.0,N,N
2026-07-24T02:11:00.000Z,44.79283,-1.22856,572.07,N,N
2026-07-24T02:11:00.000Z,44.79311,-1.12414,23.31,N,N
2026-07-24T02:11:00.000Z,44.79315,-1.19593,14.44,N,N
2026-07-24T02:11:00.000Z,44.79362,-1.17527,8.73,N,N
2026-07-24T02:11:00.000Z,44.79383,-1.12906,23.31,N,N
2026-07-24T02:11:00.000Z,44.79387,-1.20085,14.44,N,N
2026-07-24T02:11:00.000Z,44.79411,-1.22647,65.55,N,N
2026-07-24T02:11:00.000Z,44.79433,-1.18019,8.73,N,N
2026-07-24T02:11:00.000Z,44.79454,-1.13399,15.32,N,N
2026-07-24T02:11:00.000Z,44.79457,-1.20577,114.15,N,N
2026-07-24T02:11:00.000Z,44.79482,-1.23141,65.55,N,N
2026-07-24T02:11:00.000Z,44.795,-1.11335,22.34,N,N
2026-07-24T02:11:00.000Z,44.79505,-1.18512,20.92,N,N
2026-07-24T02:11:00.000Z,44.79526,-1.13891,15.32,N,N
2026-07-24T02:11:00.000Z,44.79553,-1.23635,0.97,N,N
2026-07-24T02:11:00.000Z,44.79572,-1.11826,22.34,N,N
2026-07-24T02:11:00.000Z,44.79576,-1.19005,20.92,N,N
2026-07-24T02:11:00.000Z,44.79623,-1.16939,9.79,N,N
2026-07-24T02:11:00.000Z,44.79624,-1.2413,0.97,N,N
2026-07-24T02:11:00.000Z,44.79643,-1.12318,23.31,N,N
2026-07-24T02:11:00.000Z,44.79647,-1.19498,318.7,N,N
2026-07-24T02:11:00.000Z,44.79671,-1.22057,0.0,N,N
2026-07-24T02:11:00.000Z,44.79694,-1.17431,8.73,N,N
2026-07-24T02:11:00.000Z,44.79715,-1.12811,23.31,N,N
2026-07-24T02:11:00.000Z,44.79718,-1.1999,318.7,N,N
2026-07-24T02:11:00.000Z,44.79743,-1.22551,65.55,N,N
2026-07-24T02:11:00.000Z,44.79766,-1.17924,8.73,N,N
2026-07-24T02:11:00.000Z,44.79786,-1.13303,15.32,N,N
2026-07-24T02:11:00.000Z,44.7979,-1.20482,188.95,N,N
2026-07-24T02:11:00.000Z,44.79812,-1.1586,3.61,N,N
2026-07-24T02:11:00.000Z,44.79814,-1.23046,65.55,N,N
2026-07-24T02:11:00.000Z,44.79832,-1.11239,21.23,N,N
2026-07-24T02:11:00.000Z,44.79837,-1.18416,20.92,N,N
2026-07-24T02:11:00.000Z,44.79861,-1.20974,188.95,N,N
2026-07-24T02:11:00.000Z,44.79885,-1.2354,0.97,N,N
2026-07-24T02:11:00.000Z,44.79903,-1.1173,21.23,N,N
2026-07-24T02:11:00.000Z,44.79908,-1.18909,20.92,N,N
2026-07-24T02:11:00.000Z,44.79929,-1.14288,3.62,N,N
2026-07-24T02:11:00.000Z,44.79932,-1.21468,7.21,N,N
2026-07-24T02:11:00.000Z,44.79955,-1.16844,6.15,N,N
2026-07-24T02:11:00.000Z,44.79975,-1.12223,15.52,N,N
2026-07-24T02:11:00.000Z,44.80001,-1.1478,3.62,N,N
2026-07-24T02:11:00.000Z,44.80004,-1.21962,7.21,N,N
2026-07-24T02:11:00.000Z,44.80026,-1.17336,12.27,N,N
2026-07-24T02:11:00.000Z,44.80046,-1.12715,15.52,N,N
2026-07-24T02:11:00.000Z,44.80072,-1.15272,3.61,N,N
